id,token_id,exchange_id,quote_type,input_token_symbol,input_amount,output_token_symbol,output_amount,output_amount_formatted,slippage_limit_percent,price_per_token,user_address,chain_id,quoted_at,expires_at,is_valid
11394,3,2,BUY,USDC,1000000000,uNEAR,414299546935835850000,414299546935835.87500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:32:13.154168+00:00,,True
11416,3,1,BUY,USDC,1000000000,uNEAR,413844903928748179456,413844903928748.18750000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:32:20.304458+00:00,,True
11434,3,2,BUY,USDC,1000000000,uNEAR,414063202543121100000,414063202543121.12500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:32:33.650023+00:00,,True
11458,3,1,BUY,USDC,1000000000,uNEAR,413811491189922201600,413811491189922.18750000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:32:41.202587+00:00,,True
11478,3,2,BUY,USDC,1000000000,uNEAR,413955348995739600000,413955348995739.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:32:53.394851+00:00,,True
11502,3,1,BUY,USDC,1000000000,uNEAR,413801092833628192768,413801092833628.18750000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:32:59.975125+00:00,,True
11522,3,2,BUY,USDC,1000000000,uNEAR,413890897387307630000,413890897387307.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:33:13.241484+00:00,,True
11546,3,1,BUY,USDC,1000000000,uNEAR,413671770582808985600,413671770582809.00000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:33:21.267613+00:00,,True
11564,3,2,BUY,USDC,1000000000,uNEAR,413783178576547360000,413783178576547.37500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:33:33.762433+00:00,,True
11586,3,1,BUY,USDC,1000000000,uNEAR,413638480831371018240,413638480831371.00000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:33:40.504157+00:00,,True
