id,token_id,exchange_id,quote_type,input_token_symbol,input_amount,output_token_symbol,output_amount,output_amount_formatted,slippage_limit_percent,price_per_token,user_address,chain_id,quoted_at,expires_at,is_valid
1210932,4,1,BUY,USDC,1000000000,uADA,1581509237980150890496,1581509237980151.00000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:52:03.058347+00:00,,True
1210976,4,1,BUY,USDC,1000000000,uADA,1581820160227223011328,1581820160227223.00000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:52:23.107752+00:00,,True
1210978,4,2,BUY,USDC,1000000000,uADA,1578490473599291000000,1578490473599291.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:52:23.427811+00:00,,True
1211013,4,1,BUY,USDC,1000000000,uADA,1582076658918259163136,1582076658918259.25000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:52:42.405178+00:00,,True
1211020,4,2,BUY,USDC,1000000000,uADA,1578679481296982200000,1578679481296982.25000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:52:43.505932+00:00,,True
1211060,4,2,BUY,USDC,1000000000,uADA,1578767689283514800000,1578767689283514.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:53:03.407328+00:00,,True
1211062,4,1,BUY,USDC,1000000000,uADA,1582204298064575594496,1582204298064575.50000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:53:03.706323+00:00,,True
1211102,4,2,BUY,USDC,1000000000,uADA,1578490473599291000000,1578490473599291.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:53:23.558735+00:00,,True
1211108,4,1,BUY,USDC,1000000000,uADA,1582432611944816181248,1582432611944816.25000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:53:24.614512+00:00,,True
1211145,4,1,BUY,USDC,1000000000,uADA,1582332054093341130752,1582332054093341.25000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:53:44.138455+00:00,,True
